SRC,TGT,Sign
344,3638,-1
2257,3951,-1
4284,9684,-1
297,1851,-1
1482,2762,-1
1123,3003,-1
3023,2001,-1
2715,812,-1
2701,3769,-1
8766,2051,-1
5853,9689,-1
4655,1223,-1
2123,10779,-1
411,4647,-1
1393,1278,-1
618,7543,-1
10162,8515,-1
4855,5578,-1
3104,3911,-1
3383,4055,-1
815,1154,-1
86,4597,-1
180,280,-1
511,441,-1
3336,10024,-1
1834,3009,-1
2695,5904,-1
413,5755,-1
4221,6030,-1
3857,8840,-1
1116,2395,-1
3908,5678,-1
460,3739,-1
7640,11184,-1
3237,9989,-1
5226,8372,-1
3040,122,-1
3975,3920,-1
1995,5546,-1
2459,3315,-1
1799,9550,-1
3088,4125,-1
486,2020,-1
5981,7838,-1
1481,1067,-1
3852,6554,-1
3778,98,-1
5584,2600,-1
580,2920,-1
3899,3581,-1
10045,11184,-1
10354,10340,-1
369,8392,-1
8017,8045,-1
393,5034,-1
5971,9764,-1
324,46,-1
413,3830,-1
943,1222,-1
7454,9930,-1
94,1413,-1
7795,6805,-1
1412,3648,-1
2103,2785,-1
1491,1799,-1
3026,227,-1
368,2715,-1
2454,4132,-1
5843,7917,-1
6069,3683,-1
5382,5370,-1
4385,5357,-1
772,110,-1
3369,930,-1
343,5168,-1
19,5370,-1
4376,7009,-1
6085,7540,-1
1776,1229,-1
8743,3426,-1
990,294,-1
1705,3924,-1
1486,546,-1
1393,2951,-1
2491,2782,-1
2589,5241,-1
562,2379,-1
4946,6360,-1
799,5636,-1
5772,6402,-1
10040,7265,-1
3009,3246,-1
7454,8483,-1
398,573,-1
465,330,-1
5570,3451,-1
5422,2230,-1
3268,4125,-1
2123,2600,-1
3286,2488,-1
8534,9987,-1
1801,3074,-1
6177,9318,-1
2701,2459,-1
2082,8378,-1
8147,4191,-1
339,827,-1
5969,9941,-1
1995,9437,-1
761,3723,-1
5971,812,-1
764,279,-1
5896,9405,-1
1425,2064,-1
192,2752,-1
1628,4270,-1
6309,9395,-1
7651,7630,-1
4060,10723,-1
1095,9680,-1
1038,2859,-1
3316,7399,-1
7737,1780,-1
2983,2743,-1
3597,3892,-1
23,2296,-1
855,3226,-1
161,169,-1
10056,9762,-1
1546,7601,-1
1995,7278,-1
3811,2221,-1
4312,5207,-1
2123,10104,-1
2545,376,-1
1397,282,-1
2579,5698,-1
6129,9267,-1
5051,930,-1
761,7688,-1
1015,3946,-1
3115,629,-1
2524,2748,-1
19,441,-1
1085,2980,-1
2292,441,-1
2123,9494,-1
3008,1565,-1
3372,9759,-1
4139,1272,-1
166,631,-1
5398,3882,-1
4060,7278,-1
7995,7869,-1
10763,9680,-1
281,322,-1
10133,10739,-1
28,1413,-1
2011,6166,-1
10045,10608,-1
134,166,-1
10099,1775,-1
10075,10720,-1
5771,6045,-1
219,2015,-1
2979,7025,-1
5302,9931,-1
5857,8610,-1
1116,6328,-1
8610,10897,-1
3543,4300,-1
8002,7710,-1
8271,8615,-1
7827,7828,-1
2663,192,-1
4191,4931,-1
10955,10273,-1
278,2289,-1
2211,1041,-1
1472,2015,-1
4154,140,-1
10398,11184,-1
7422,4288,-1
1593,2683,-1
5437,4287,-1
1192,2951,-1
8166,9976,-1
2593,3875,-1
1396,629,-1
3141,10046,-1
29,2919,-1
28,2178,-1
2701,399,-1
2413,10869,-1
1628,3509,-1
4792,930,-1
1995,448,-1
10455,10481,-1
815,3003,-1
3854,8193,-1
7041,5857,-1
7666,9242,-1
6745,2560,-1
867,3766,-1
7454,10016,-1
959,83,-1
4688,2794,-1
8327,9933,-1
5386,5370,-1
254,734,-1
2206,5609,-1
493,2527,-1
5847,8041,-1
4189,3269,-1
1067,2063,-1
413,4220,-1
6246,3703,-1
5630,6429,-1
3009,3226,-1
2395,8757,-1
3008,376,-1
862,3315,-1
4113,9514,-1
2416,7821,-1
947,2178,-1
7795,9090,-1
3293,4216,-1
453,5284,-1
2143,1565,-1
322,1984,-1
7324,9249,-1
803,1330,-1
5937,8582,-1
2476,2065,-1
3066,8098,-1
7453,4245,-1
3053,1765,-1
1140,4204,-1
2408,2488,-1
366,2017,-1
4348,5758,-1
161,2704,-1
1929,1132,-1
5275,3413,-1
1195,2109,-1
1144,2899,-1
2455,106,-1
6016,7104,-1
1780,1901,-1
3426,2102,-1
1699,4142,-1
1659,2828,-1
44,6067,-1
6981,32,-1
8511,7197,-1
706,10,-1
5571,7554,-1
10235,10050,-1
6246,6035,-1
3302,8731,-1
5654,9549,-1
10102,10264,-1
2379,10481,-1
6742,7453,-1
1145,362,-1
1034,2224,-1
9446,8319,-1
2571,1223,-1
3981,2884,-1
1063,10014,-1
369,8351,-1
4117,4235,-1
3008,1440,-1
441,3074,-1
7324,6309,-1
1408,360,-1
11240,3637,-1
7197,6772,-1
6775,1896,-1
2219,227,-1
1406,600,-1
5228,9853,-1
61,974,-1
377,2835,-1
2693,2951,-1
4154,4247,-1
2571,6431,-1
4154,6732,-1
2104,3764,-1
8248,10740,-1
439,328,-1
3074,3246,-1
6116,4260,-1
5755,6929,-1
89,1412,-1
3426,4303,-1
278,136,-1
83,2064,-1
8077,11021,-1
876,2279,-1
1799,3523,-1
8872,3593,-1
2240,2422,-1
3313,5995,-1
3216,7602,-1
2354,1067,-1
133,2762,-1
829,2785,-1
4656,2736,-1
662,362,-1
3991,5755,-1
4154,9528,-1
2840,10398,-1
105,859,-1
6134,6135,-1
10389,9959,-1
6279,6803,-1
3236,8959,-1
2533,4106,-1
8311,6974,-1
8982,10841,-1
222,1488,-1
580,566,-1
2711,7725,-1
4330,4141,-1
97,218,-1
1393,2778,-1
5853,9404,-1
5631,4042,-1
2240,5481,-1
1024,105,-1
3302,4936,-1
604,8626,-1
586,67,-1
3759,930,-1
2571,7929,-1
6016,5623,-1
4109,5545,-1
8353,10948,-1
3002,1496,-1
1896,9689,-1
2416,6989,-1
5172,9855,-1
4141,2878,-1
126,3904,-1
1392,1799,-1
2515,527,-1
4228,5415,-1
4247,2422,-1
413,10958,-1
1650,7623,-1
1948,3201,-1
9947,6777,-1
5809,3920,-1
554,1193,-1
959,1544,-1
7306,8722,-1
437,1354,-1
2123,11122,-1
4284,9858,-1
905,2062,-1
1300,187,-1
876,6974,-1
6240,2915,-1
5872,5401,-1
953,5828,-1
3500,5455,-1
4591,2219,-1
123,2,-1
2488,3955,-1
1412,1067,-1
4210,4919,-1
7454,10864,-1
4247,3226,-1
1770,428,-1
5968,7584,-1
2718,140,-1
453,5168,-1
7214,8431,-1
4207,441,-1
825,5064,-1
1411,7349,-1
8500,1063,-1
86,3739,-1
5013,4340,-1
8475,9881,-1
5998,7225,-1
6511,7122,-1
23,9480,-1
441,5332,-1
4142,98,-1
2623,4531,-1
5786,7417,-1
1526,2284,-1
5768,4816,-1
5762,2926,-1
3761,3256,-1
44,1658,-1
3176,726,-1
5914,5584,-1
297,629,-1
4144,4417,-1
163,275,-1
5851,7540,-1
5567,930,-1
257,2789,-1
4643,309,-1
7666,6815,-1
102,2835,-1
3789,2001,-1
8047,10039,-1
4193,930,-1
369,3697,-1
7831,10780,-1
7880,5627,-1
509,7900,-1
2130,2859,-1
246,1440,-1
6758,7403,-1
2266,8590,-1
7700,196,-1
4117,7605,-1
1770,3269,-1
1202,3592,-1
164,5490,-1
7795,6724,-1
780,6974,-1
5512,6649,-1
2217,9737,-1
490,576,-1
281,237,-1
4141,4751,-1
9037,11180,-1
6699,8386,-1
1038,812,-1
2420,3185,-1
3372,3066,-1
7666,8818,-1
7056,321,-1
1406,1403,-1
1634,2112,-1
4590,7732,-1
1995,488,-1
292,2008,-1
75,2396,-1
3261,4905,-1
1338,4271,-1
4045,3374,-1
930,5453,-1
5889,9951,-1
5971,9267,-1
923,261,-1
799,9328,-1
218,1193,-1
1948,4232,-1
369,9448,-1
3426,2926,-1
1944,5490,-1
8428,8351,-1
346,7591,-1
1287,2920,-1
3055,3892,-1
5654,8731,-1
121,157,-1
4141,1948,-1
3500,5605,-1
7700,4191,-1
325,9410,-1
436,8103,-1
6235,9220,-1
9446,5382,-1
4480,3208,-1
2082,7770,-1
5991,9756,-1
5327,9645,-1
237,136,-1
183,3911,-1
4331,9328,-1
1124,3523,-1
1108,1705,-1
4117,4820,-1
1674,7602,-1
618,5771,-1
61,416,-1
2168,3009,-1
4331,4503,-1
3005,1412,-1
3487,1359,-1
8020,766,-1
5862,9583,-1
3426,4415,-1
66,3073,-1
5765,9165,-1
8192,5969,-1
665,169,-1
7664,9933,-1
1738,3111,-1
6135,8507,-1
431,2480,-1
3066,8619,-1
7324,8577,-1
2783,1278,-1
1518,1495,-1
332,349,-1
413,10494,-1
2963,4104,-1
408,275,-1
121,2005,-1
222,714,-1
7857,1765,-1
95,1371,-1
509,5921,-1
369,239,-1
4482,3504,-1
3170,4337,-1
5226,1454,-1
257,2078,-1
9905,3637,-1
8518,8615,-1
436,5829,-1
991,279,-1
5153,6381,-1
6137,6124,-1
6335,5758,-1
3407,1874,-1
829,282,-1
483,3001,-1
7645,10927,-1
3882,2715,-1
1087,11225,-1
344,5758,-1
6096,6903,-1
4312,7695,-1
1287,3006,-1
349,5527,-1
206,5293,-1
2711,4159,-1
3342,812,-1
292,2878,-1
636,5531,-1
4154,9410,-1
3266,7880,-1
102,17,-1
1650,7585,-1
708,3610,-1
178,8156,-1
1948,3226,-1
262,2464,-1
5316,5758,-1
207,8002,-1
2706,8582,-1
2488,279,-1
4241,7605,-1
4267,4117,-1
8833,10780,-1
10689,10041,-1
648,4645,-1
6415,4204,-1
2217,4270,-1
7995,4997,-1
885,240,-1
1001,2792,-1
3863,3226,-1
3263,3074,-1
8082,6974,-1
2104,5229,-1
6688,8351,-1
3377,930,-1
1431,2779,-1
4289,3222,-1
2878,7986,-1
1175,2109,-1
80,2065,-1
59,36,-1
133,1393,-1
3869,6568,-1
6717,6805,-1
6717,1952,-1
562,36,-1
6246,7243,-1
6147,6417,-1
577,6925,-1
3322,4142,-1
4614,2878,-1
4324,5487,-1
4561,5370,-1
44,5229,-1
413,4773,-1
4253,9100,-1
2188,8240,-1
5584,7880,-1
491,10,-1
4736,3523,-1
8194,9853,-1
122,2488,-1
5302,7742,-1
6121,176,-1
8440,5755,-1
210,1977,-1
2188,5584,-1
83,783,-1
265,1538,-1
2392,3592,-1
2130,7026,-1
6229,10049,-1
1884,2484,-1
4253,6777,-1
5476,3697,-1
10098,10905,-1
166,1251,-1
1470,4047,-1
28,914,-1
8429,9759,-1
25,1193,-1
321,4204,-1
8052,1780,-1
1415,3916,-1
523,9976,-1
6135,8619,-1
1123,5755,-1
577,1148,-1
3764,1565,-1
2589,930,-1
1626,4055,-1
2235,1488,-1
5755,9961,-1
6616,2409,-1
29,2704,-1
1396,1532,-1
2558,309,-1
771,110,-1
44,5767,-1
3996,3246,-1
5422,7490,-1
2700,2001,-1
486,2037,-1
1446,1144,-1
3344,4584,-1
5106,4232,-1
2835,441,-1
319,1548,-1
3846,2062,-1
947,2884,-1
8048,9584,-1
1945,656,-1
1158,3025,-1
5015,8026,-1
10099,10895,-1
4609,7148,-1
3426,3208,-1
588,5988,-1
8360,10631,-1
393,5767,-1
4495,6737,-1
6085,4936,-1
45,1186,-1
6449,3226,-1
8391,9860,-1
4600,6727,-1
1770,2270,-1
89,5329,-1
902,5294,-1
485,714,-1
343,4047,-1
2188,3413,-1
568,1330,-1
123,747,-1
413,7137,-1
825,1499,-1
1810,3828,-1
8267,9434,-1
8467,8361,-1
3315,3965,-1
3943,6727,-1
7453,7603,-1
3066,5105,-1
6641,3968,-1
3252,1364,-1
38,2828,-1
4715,4560,-1
829,921,-1
6135,6082,-1
431,9814,-1
584,9847,-1
3447,5585,-1
1269,1278,-1
3355,309,-1
2524,4141,-1
2545,3030,-1
5853,6777,-1
2365,4270,-1
2055,7468,-1
4793,7821,-1
441,4033,-1
86,2221,-1
189,1227,-1
2209,1847,-1
8296,9448,-1
7666,8639,-1
4117,3641,-1
4114,4418,-1
5755,9513,-1
2054,1132,-1
2571,3754,-1
6117,7827,-1
3009,1579,-1
2206,428,-1
3975,2422,-1
899,1570,-1
4221,234,-1
3170,2488,-1
584,5219,-1
1553,9198,-1
812,11228,-1
440,10,-1
201,240,-1
6748,6805,-1
349,2270,-1
1568,921,-1
2052,930,-1
905,2091,-1
4030,6252,-1
2700,7925,-1
121,1015,-1
244,1249,-1
3092,279,-1
3088,4147,-1
780,373,-1
8080,239,-1
3275,3624,-1
4189,2842,-1
509,9987,-1
1995,6124,-1
2533,2454,-1
6096,2391,-1
3393,6237,-1
5896,4816,-1
5172,9688,-1
5868,5767,-1
1805,1528,-1
366,2788,-1
1872,768,-1
3426,4296,-1
537,859,-1
6882,9323,-1
318,1396,-1
6488,6491,-1
5980,5153,-1
587,1249,-1
1456,1647,-1
413,1624,-1
4675,7821,-1
2300,3001,-1
6100,9683,-1
6738,9821,-1
1632,656,-1
2416,2391,-1
3943,7243,-1
8318,4814,-1
1499,2464,-1
7454,1761,-1
2488,1874,-1
3015,5438,-1
2459,4646,-1
4154,6790,-1
2421,2120,-1
3697,4814,-1
7214,7148,-1
284,2570,-1
8383,10014,-1
2455,3030,-1
2406,2963,-1
1677,2553,-1
1544,83,-1
5889,5770,-1
5172,8653,-1
3969,4183,-1
126,562,-1
286,230,-1
126,7426,-1
3119,3841,-1
862,1805,-1
4154,7880,-1
186,607,-1
5787,4690,-1
8029,10838,-1
8706,9882,-1
10837,6568,-1
4019,4706,-1
2482,9811,-1
3088,376,-1
4284,7992,-1
1424,1640,-1
1063,9628,-1
495,120,-1
8596,5432,-1
4159,2597,-1
1834,3413,-1
413,3090,-1
648,576,-1
317,1548,-1
5826,9918,-1
3372,6749,-1
2277,2247,-1
825,191,-1
4114,4042,-1
2154,2873,-1
4142,4767,-1
381,576,-1
2552,5327,-1
1006,7701,-1
10046,7710,-1
9770,4936,-1
5852,5650,-1
6732,9474,-1
3062,1496,-1
10038,523,-1
8752,7225,-1
2229,3009,-1
2571,7599,-1
8615,11249,-1
6434,5631,-1
1616,5495,-1
6749,9788,-1
3759,8959,-1
275,977,-1
5809,6874,-1
4318,2653,-1
1063,4052,-1
8313,6777,-1
7007,7490,-1
1271,5517,-1
5912,7189,-1
3065,7921,-1
1038,2124,-1
3487,4183,-1
1348,297,-1
6699,6135,-1
3191,3928,-1
5849,1645,-1
5757,9710,-1
8484,8479,-1
836,1565,-1
2368,3968,-1
4154,4142,-1
7994,10721,-1
10955,1549,-1
61,1020,-1
1202,3315,-1
4154,3523,-1
4360,8985,-1
9327,6082,-1
6177,11178,-1
19,2102,-1
439,1396,-1
8002,10739,-1
5302,7457,-1
8075,3755,-1
219,2304,-1
7462,9412,-1
3001,257,-1
1142,1528,-1
6699,9908,-1
847,4088,-1
6732,8577,-1
4609,9242,-1
8234,6235,-1
9446,10776,-1
899,1944,-1
511,1705,-1
1269,443,-1
4031,5570,-1
121,279,-1
5623,4042,-1
3302,5755,-1
6699,8045,-1
2409,4653,-1
2141,290,-1
7464,7917,-1
1745,2250,-1
2188,3055,-1
1705,2396,-1
453,7380,-1
959,1119,-1
6315,7388,-1
5051,3226,-1
83,1403,-1
2416,2296,-1
124,2247,-1
1202,928,-1
3370,7452,-1
8144,7828,-1
4085,5628,-1
8254,10405,-1
5636,5839,-1
413,4004,-1
8052,8020,-1
945,1649,-1
8026,9531,-1
1347,136,-1
3313,8193,-1
2194,2884,-1
6004,7403,-1
4697,3256,-1
4754,4969,-1
8547,7603,-1
4117,1948,-1
1645,8795,-1
413,441,-1
10948,10927,-1
106,4531,-1
3372,7148,-1
1942,2762,-1
2227,321,-1
4693,2998,-1
44,7680,-1
1962,2064,-1
1210,9437,-1
1158,3627,-1
577,9137,-1
4606,10608,-1
919,318,-1
2717,2106,-1
62,1392,-1
1237,2828,-1
815,4245,-1
413,2884,-1
297,2779,-1
1799,196,-1
8350,3056,-1
899,6986,-1
4247,312,-1
234,930,-1
2606,3545,-1
5406,9480,-1
4639,5988,-1
8166,330,-1
4600,4412,-1
3373,1025,-1
346,345,-1
187,1184,-1
7454,8479,-1
1015,3003,-1
5421,8076,-1
6488,4697,-1
1027,744,-1
2188,7983,-1
2700,6417,-1
2222,4007,-1
3233,139,-1
4376,11021,-1
11221,10354,-1
4154,9448,-1
1224,1115,-1
2920,2897,-1
947,2304,-1
297,5370,-1
7197,8014,-1
930,5610,-1
2999,3000,-1
3786,3785,-1
3170,2155,-1
1719,562,-1
6173,9777,-1
1746,3523,-1
5872,4154,-1
54,1230,-1
2963,2386,-1
3642,8047,-1
167,1626,-1
2454,269,-1
923,2704,-1
3487,414,-1
6718,7540,-1
899,4393,-1
3191,4057,-1
2008,2897,-1
2300,360,-1
588,9045,-1
1127,1364,-1
1179,106,-1
465,6961,-1
4626,4142,-1
2183,2097,-1
4289,4142,-1
2985,3734,-1
9322,9071,-1
2706,257,-1
9334,9333,-1
472,576,-1
4286,2920,-1
1948,309,-1
6235,8197,-1
210,4337,-1
6667,5420,-1
278,4005,-1
6979,953,-1
7086,10107,-1
1650,7438,-1
360,1499,-1
577,4005,-1
6470,9888,-1
2365,4767,-1
113,2063,-1
502,191,-1
676,4503,-1
1643,3610,-1
1302,187,-1
1810,3691,-1
2427,4668,-1
8351,8193,-1
577,61,-1
9433,6252,-1
61,3874,-1
10011,10713,-1
2048,2333,-1
413,6135,-1
10955,11026,-1
10048,10867,-1
2240,848,-1
3261,257,-1
413,3870,-1
105,294,-1
4946,3066,-1
191,2090,-1
5857,6497,-1
8296,5141,-1
3426,4520,-1
1896,2410,-1
2849,3315,-1
7710,5847,-1
349,2914,-1
4253,9394,-1
135,4226,-1
204,2065,-1
281,3064,-1
2185,9336,-1
5857,6740,-1
4210,1643,-1
2520,2922,-1
1508,154,-1
1108,2188,-1
189,2078,-1
4145,5826,-1
3922,2828,-1
2121,7912,-1
2595,2140,-1
3259,2705,-1
3164,2454,-1
3426,4832,-1
5937,9992,-1
6328,589,-1
453,7776,-1
371,1486,-1
352,388,-1
4253,3374,-1
6277,5456,-1
3079,139,-1
5862,6086,-1
4189,3201,-1
2312,4271,-1
297,2547,-1
124,10,-1
6242,6066,-1
1650,2257,-1
166,400,-1
285,240,-1
7663,8193,-1
1452,3226,-1
1567,166,-1
951,321,-1
360,2600,-1
1995,3066,-1
2206,4303,-1
3858,8020,-1
3699,5370,-1
2138,269,-1
123,1583,-1
23,2926,-1
188,110,-1
86,5707,-1
10135,10149,-1
5900,5591,-1
2135,2325,-1
1650,5034,-1
829,187,-1
9640,5153,-1
265,1260,-1
8962,10040,-1
6096,10736,-1
6470,10723,-1
4126,346,-1
2112,637,-1
228,1186,-1
1538,2328,-1
3278,2454,-1
4331,9319,-1
7651,11249,-1
1919,566,-1
636,3000,-1
5768,6888,-1
4125,4235,-1
10045,11076,-1
349,3743,-1
1705,1160,-1
2381,1643,-1
1396,5309,-1
499,321,-1
5770,4663,-1
6239,7582,-1
2312,1791,-1
1616,5333,-1
3046,3009,-1
4118,3374,-1
2812,98,-1
6699,1736,-1
5627,2084,-1
122,1528,-1
4348,7780,-1
3559,1501,-1
7402,8917,-1
6819,7672,-1
7998,4997,-1
161,1393,-1
577,8206,-1
2179,1583,-1
4528,9420,-1
1224,1359,-1
2416,7388,-1
1140,240,-1
618,187,-1
6717,1304,-1
3759,1803,-1
3952,5153,-1
486,2058,-1
5889,7719,-1
9923,10773,-1
5622,7046,-1
1038,1766,-1
7011,7609,-1
8331,9974,-1
2001,1999,-1
4358,2240,-1
4867,6656,-1
2395,9051,-1
2088,362,-1
206,67,-1
4352,4706,-1
4519,6261,-1
4946,8039,-1
5422,7584,-1
124,1067,-1
349,1486,-1
2089,2089,-1
3231,4132,-1
1411,3103,-1
411,5229,-1
4331,3968,-1
576,1206,-1
234,2759,-1
6246,5618,-1
3269,3911,-1
1907,1570,-1
4581,7582,-1
5630,4042,-1
2130,3920,-1
3026,856,-1
5166,4931,-1
4473,1791,-1
6151,1584,-1
1834,3044,-1
3177,3523,-1
10,641,-1
3952,239,-1
909,3892,-1
156,4055,-1
1346,1364,-1
64,662,-1
347,7464,-1
1628,122,-1
1810,3739,-1
3301,2759,-1
6511,5456,-1
872,2095,-1
128,1251,-1
10631,6352,-1
6724,9306,-1
5524,4270,-1
859,17,-1
4955,3723,-1
2753,2752,-1
6016,9628,-1
4286,3034,-1
4191,9039,-1
9446,10102,-1
996,8941,-1
297,2553,-1
2011,861,-1
3261,1705,-1
1057,6317,-1
252,3723,-1
4337,2183,-1
3255,3965,-1
1677,5578,-1
3426,263,-1
156,376,-1
6098,9428,-1
3174,227,-1
637,1517,-1
1909,94,-1
5834,6803,-1
6365,7580,-1
202,441,-1
708,3281,-1
7368,3523,-1
2011,2963,-1
768,5333,-1
3021,726,-1
7356,5578,-1
5856,5864,-1
63,2109,-1
4219,11188,-1
6519,5168,-1
2210,1570,-1
441,3704,-1
2175,7904,-1
6135,2600,-1
2254,3581,-1
754,67,-1
9281,3949,-1
9281,4946,-1
3370,7609,-1
5808,2623,-1
951,3203,-1
2011,2892,-1
279,1186,-1
632,428,-1
10398,3593,-1
6909,9145,-1
9281,10337,-1
413,8941,-1
5636,7615,-1
4049,3269,-1
1987,3003,-1
5697,930,-1
3426,4418,-1
6411,5064,-1
4147,4496,-1
1315,2328,-1
12,69,-1
6368,9420,-1
7661,9045,-1
3088,2642,-1
4656,5608,-1
6246,8428,-1
3009,66,-1
453,3259,-1
5766,588,-1
2391,4125,-1
4154,7869,-1
3970,376,-1
4159,4106,-1
6749,9673,-1
2488,812,-1
202,3592,-1
3062,4104,-1
362,1230,-1
2213,2796,-1
2186,1799,-1
5302,9432,-1
6383,86,-1
3004,3509,-1
2566,7917,-1
439,1508,-1
9682,10041,-1
2209,2225,-1
4472,5585,-1
899,3009,-1
210,6649,-1
235,1279,-1
6344,4914,-1
2210,8279,-1
7512,8071,-1
4253,7351,-1
252,362,-1
608,2058,-1
6315,6035,-1
3593,10723,-1
2209,2600,-1
154,783,-1
618,1223,-1
5584,5771,-1
10522,8276,-1
636,2601,-1
1856,9474,-1
2424,5333,-1
2240,951,-1
8840,9986,-1
6060,10948,-1
5628,3154,-1
5771,7540,-1
368,10773,-1
4031,6479,-1
2553,6264,-1
4310,4125,-1
297,2785,-1
9022,8590,-1
4247,5531,-1
69,2911,-1
896,1501,-1
2419,4142,-1
3213,3270,-1
2266,7543,-1
262,1488,-1
7834,9848,-1
7666,8827,-1
6636,9533,-1
9075,1775,-1
5622,7900,-1
2130,7732,-1
23,154,-1
6717,9464,-1
8626,3651,-1
484,2899,-1
2627,974,-1
8101,7828,-1
4125,751,-1
2130,6328,-1
3177,5490,-1
341,3951,-1
9497,4028,-1
105,1215,-1
3426,3576,-1
8680,9039,-1
109,1643,-1
4247,974,-1
281,1184,-1
2082,5829,-1
2377,965,-1
1911,562,-1
7337,5628,-1
3420,122,-1
3737,269,-1
3487,3783,-1
5488,4132,-1
6013,344,-1
1057,4245,-1
5736,2524,-1
346,3911,-1
4286,5500,-1
1124,8254,-1
8431,9333,-1
10066,9981,-1
8330,9090,-1
3523,7074,-1
1001,1867,-1
6246,5829,-1
4495,9040,-1
1948,66,-1
5851,5771,-1
731,428,-1
1810,1272,-1
6145,6264,-1
281,96,-1
4113,414,-1
3037,61,-1
2104,3492,-1
121,2,-1
3393,5969,-1
2539,4679,-1
9362,4191,-1
5900,5908,-1
3363,5589,-1
724,362,-1
7148,347,-1
1408,176,-1
413,1037,-1
1810,3641,-1
4207,2524,-1
3426,5249,-1
775,1364,-1
3935,1364,-1
1781,10927,-1
3943,2188,-1
1851,1160,-1
5621,751,-1
3493,5637,-1
2878,7450,-1
2849,3111,-1
5971,9316,-1
6974,8390,-1
6246,8440,-1
3004,3269,-1
4030,9385,-1
6579,4204,-1
278,328,-1
951,2864,-1
1737,399,-1
5796,4519,-1
4978,6068,-1
4357,2270,-1
22,1305,-1
951,2951,-1
2416,376,-1
4154,6925,-1
292,213,-1
1430,1144,-1
6136,6056,-1
147,537,-1
4141,751,-1
584,9992,-1
584,8795,-1
2743,2874,-1
8143,10736,-1
3242,2219,-1
3369,5370,-1
1882,3129,-1
8704,10905,-1
2389,1847,-1
780,3216,-1
5733,5732,-1
414,5845,-1
2623,7459,-1
5829,9318,-1
12,1647,-1
2527,4774,-1
6085,6574,-1
3904,7016,-1
7265,10869,-1
3200,930,-1
460,362,-1
1038,2285,-1
89,7602,-1
3058,2963,-1
847,1847,-1
3568,423,-1
5848,4528,-1
1810,3877,-1
10243,10192,-1
2239,1847,-1
2315,2752,-1
2883,2881,-1
2496,5605,-1
431,136,-1
1632,1532,-1
3372,9147,-1
2314,2752,-1
121,2997,-1
3008,3672,-1
460,2178,-1
44,4036,-1
2219,2065,-1
460,922,-1
1948,5612,-1
1396,3000,-1
5476,9582,-1
2701,6925,-1
7364,3264,-1
6135,1741,-1
9622,6309,-1
3002,376,-1
8207,9860,-1
1038,1144,-1
5900,4412,-1
4340,58,-1
1995,6479,-1
6184,6723,-1
121,930,-1
2718,6554,-1
1369,2089,-1
281,1223,-1
5584,6617,-1
3196,3955,-1
4330,1501,-1
210,1944,-1
1309,859,-1
3108,2963,-1
2072,58,-1
4855,7543,-1
583,86,-1
4115,3637,-1
5889,8678,-1
6671,9194,-1
1301,540,-1
286,744,-1
8365,1645,-1
1810,1826,-1
1367,2612,-1
8655,2775,-1
3943,7424,-1
4223,1364,-1
3174,3129,-1
449,659,-1
1367,5423,-1
2011,257,-1
872,1658,-1
49,7426,-1
1396,4047,-1
520,5440,-1
6971,2560,-1
899,2459,-1
1508,1971,-1
2257,373,-1
8281,8757,-1
2532,9465,-1
4589,3920,-1
89,407,-1
3342,8044,-1
6335,8193,-1
206,4418,-1
2368,4204,-1
4946,10908,-1
2284,7685,-1
4331,1765,-1
6530,7694,-1
289,5510,-1
2424,2589,-1
648,6530,-1
1643,4207,-1
4985,5302,-1
3170,4628,-1
563,7774,-1
7795,6082,-1
6061,7226,-1
1067,376,-1
5664,2266,-1
4946,98,-1
2143,1826,-1
1622,2064,-1
1137,4025,-1
8360,9267,-1
2835,106,-1
2154,301,-1
991,191,-1
2243,812,-1
2421,3259,-1
2104,2065,-1
210,2926,-1
6234,3968,-1
974,5908,-1
4284,3226,-1
648,7468,-1
951,3831,-1
9126,8041,-1
236,1483,-1
2011,5525,-1
44,4531,-1
3340,5546,-1
289,953,-1
126,1805,-1
307,216,-1
1625,1517,-1
4128,9683,-1
2516,527,-1
4523,930,-1
418,2266,-1
2992,4105,-1
618,566,-1
5626,7626,-1
2282,2333,-1
125,2178,-1
1175,221,-1
1882,5609,-1
8852,10743,-1
33,110,-1
5584,3523,-1
7357,5578,-1
288,2847,-1
4508,297,-1
2104,4560,-1
2488,2793,-1
55,323,-1
2315,1799,-1
3374,3246,-1
4519,4125,-1
3476,830,-1
2151,2178,-1
2489,3964,-1
207,1210,-1
502,1151,-1
1353,428,-1
10769,10767,-1
4154,435,-1
5937,9410,-1
1754,2880,-1
2188,6431,-1
7709,9738,-1
1987,3928,-1
1275,726,-1
6767,2927,-1
90,4062,-1
1803,5785,-1
2849,5229,-1
2217,330,-1
4411,3581,-1
1948,930,-1
1396,2527,-1
413,8372,-1
2571,7742,-1
2706,8223,-1
846,4329,-1
8166,3231,-1
6233,9559,-1
2040,8254,-1
5847,5584,-1
3404,3030,-1
2381,7868,-1
8166,6974,-1
1872,5578,-1
28,191,-1
9384,3755,-1
202,1547,-1
1295,4104,-1
959,169,-1
5997,8827,-1
1413,2015,-1
3001,3910,-1
919,1262,-1
2244,580,-1
5862,2505,-1
2188,7929,-1
2011,1826,-1
1942,1227,-1
3090,1496,-1
2070,3877,-1
2462,345,-1
8103,4393,-1
520,1412,-1
4625,9137,-1
2459,257,-1
324,96,-1
